publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p557949,earthquake,2024-07-25T10:35:31.159Z,2024-07-25T11:10:24.035Z,172.80958557128906,-43.6515007019043,2.345654195193678,3.678457975387573,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,6,0.06343457102775574,69.70450115203857,0.35754739015363585,0.13715599039639814
2024p551646,earthquake,2024-07-23T02:37:30.154Z,2024-07-23T02:52:52.475Z,172.35984802246094,-43.559383392333984,2.1403453469397467,3.917109966278076,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,6,0.03681643307209015,55.01698112487793,0.30114519710342125,0.2776974926284837
2024p548828,earthquake,2024-07-22T01:35:41.221Z,2024-07-22T01:53:17.792Z,173.55520629882812,-42.19798278808594,1.742269512392969,7.336487293243408,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,2,0.20065192878246307,108.49905395507812,0.39579423660185087,0.06384853644985912
2024p548697,earthquake,2024-07-22T00:25:57.050Z,2024-07-22T01:40:46.630Z,171.0944366455078,-43.71847152709961,1.551236533303461,6.906843185424805,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,3,0.029671384021639824,65.34775161743164,0.3585513988248396,0.4027371463212812
2024p546342,earthquake,2024-07-21T03:31:05.723Z,2024-07-21T14:14:14.158Z,172.06947326660156,-42.954444885253906,1.966464855879399,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,2,0.2275574803352356,83.40704345703125,0.3847719955429527,0.28232493773630696
2024p546334,earthquake,2024-07-21T03:26:53.025Z,2024-07-21T03:38:57.901Z,172.05271911621094,-42.95149612426758,2.128799532982986,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,20,3,0.2336168736219406,54.57403564453125,0.346532828923793,0.19793445912691143
2024p546321,earthquake,2024-07-21T03:20:03.580Z,2024-07-21T09:08:13.284Z,172.0556640625,-42.94686508178711,2.475920050027165,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,6,0.22877584397792816,55.02322387695312,0.38472466053726273,0.18748846591896332
2024p546254,earthquake,2024-07-21T02:44:31.481Z,2024-07-25T01:37:46.736Z,172.05775451660156,-42.935604095458984,3.5876186005270165,4.858180999755859,MLv,,LOCSAT,confirmed,manual,iasp91,24,14,32,0.21970053017139435,73.75872802734375,0.3839582297716988,0.1754526323952234
2024p542671,earthquake,2024-07-19T18:55:15.953Z,2024-07-19T19:19:43.424Z,172.1466064453125,-43.507102966308594,1.4771598143218645,4.948086261749268,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,2,0.0367392897605896,74.15083312988281,0.40891927477540235,0.1352723100399975
2024p542482,earthquake,2024-07-19T17:14:37.799Z,2024-07-19T17:38:01.792Z,172.50717163085938,-42.70050048828125,1.8218300022234188,4.880172252655029,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,4,0.10512131452560425,86.18858337402344,0.3681385819708125,0.29043280480867406
2024p542375,earthquake,2024-07-19T16:17:37.489Z,2024-07-19T16:55:01.945Z,173.5518035888672,-42.199378967285156,2.097156836869042,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,18,4,0.19464680552482605,108.04234313964844,0.4550326262445456,0.12836995938560483
2024p541663,earthquake,2024-07-19T09:58:18.523Z,2024-07-19T13:06:37.012Z,171.99673461914062,-43.17827606201172,1.8933505731891547,3.939505100250244,MLv,,LOCSAT,confirmed,manual,iasp91,20,12,4,0.15065383911132812,69.01922225952148,0.2708161425764149,0.17307944632030742
2024p541659,earthquake,2024-07-19T09:56:06.638Z,2024-07-19T10:13:39.477Z,171.99208068847656,-43.17439270019531,1.878183378819534,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,19,2,0.15516236424446106,69.64636039733887,0.34803172762089146,0.29379760762321794
2024p540011,earthquake,2024-07-18T19:18:09.013Z,2024-07-18T19:24:17.703Z,173.6743621826172,-42.337921142578125,1.8256490564102386,20.850738525390625,MLv,,LOCSAT,confirmed,manual,iasp91,26,18,3,0.0880231037735939,147.74876403808594,0.9195278902559947,0.13027591760279952
2024p539853,earthquake,2024-07-18T17:53:51.781Z,2024-07-18T18:01:53.515Z,171.10104370117188,-43.72334289550781,1.7454321598718638,6.271360397338867,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,5,0.035305205732584,82.47412490844727,0.4362755023359923,0.1821830935981228
2024p538546,earthquake,2024-07-18T06:17:35.147Z,2024-07-18T06:51:50.120Z,172.8874969482422,-42.655128479003906,1.9193465353190813,8.013118743896484,MLv,,LOCSAT,confirmed,manual,iasp91,27,18,4,0.07907593250274658,60.27484130859375,0.24396804327038105,0.14427599653544643
2024p537667,earthquake,2024-07-17T22:29:05.411Z,2024-07-18T01:59:26.878Z,172.87600708007812,-42.659584045410156,2.043573125381152,7.77878999710083,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,3,0.06960505992174149,91.63819885253906,0.379177384102113,0.1583602922184759
2024p537254,earthquake,2024-07-17T18:49:27.639Z,2024-07-17T19:30:27.780Z,172.5023193359375,-43.601261138916016,2.29798004326263,4.715288639068604,MLv,,LOCSAT,confirmed,manual,iasp91,31,23,7,0.05453238636255264,99.90621948242188,0.2721001893256731,0.19935772512351232
2024p536742,earthquake,2024-07-17T14:16:22.907Z,2024-07-17T14:22:21.664Z,173.5655517578125,-42.4409065246582,1.4239920555378465,11.317828178405762,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,2,0.031745586544275284,127.41552734375,1.0288091626740015,0.02992994846423608
2024p536498,earthquake,2024-07-17T12:06:33.664Z,2024-07-17T16:35:08.577Z,172.7476043701172,-42.7515869140625,1.6199271990513655,32.787567138671875,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,1,0.22650669515132904,75.28883743286133,0.5530488802176133,0
2024p536059,earthquake,2024-07-17T08:12:22.001Z,2024-07-17T09:11:38.749Z,173.55397033691406,-42.14812088012695,2.242956964228151,6.035652160644531,MLv,,LOCSAT,confirmed,manual,iasp91,26,16,9,0.1464775800704956,80.19552612304688,0.28450055422351606,0.1624206098993812
2024p533390,earthquake,2024-07-16T08:30:34.400Z,2024-07-16T09:43:58.612Z,173.55389404296875,-42.1988525390625,1.632181403562098,7.345176696777344,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,6,0.19455906748771667,108.41966247558594,0.31378816007840915,0.17670669852232723
2024p532662,earthquake,2024-07-16T02:02:27.826Z,2024-07-16T11:23:50.110Z,172.759765625,-42.760555267333984,2.2539954572930263,31.967166900634766,MLv,,LOCSAT,confirmed,manual,iasp91,35,19,1,0.2891381084918976,76.36250686645508,0.636295753153785,0
2024p532081,earthquake,2024-07-15T20:52:51.482Z,2024-07-15T21:38:29.156Z,172.43577575683594,-42.78254318237305,2.455265639562858,8.354697227478027,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,4,0.11752845346927643,102.23760986328125,0.318587346810368,0.3141113322247751
2024p531042,earthquake,2024-07-15T11:39:35.080Z,2024-07-15T12:54:42.792Z,171.11444091796875,-43.73603057861328,1.4458458663633926,6.05927562713623,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,3,0.04886085912585258,56.2203369140625,0.41612222341120847,0.29431823998539064
2024p529092,earthquake,2024-07-14T18:20:38.671Z,2024-07-14T18:32:49.282Z,172.82077026367188,-43.43933868408203,1.8621335631746947,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,5,0.1837175339460373,153.11062622070312,0.4808516739165463,0.15461383903505813
2024p527809,earthquake,2024-07-14T06:56:42.963Z,2024-07-14T07:22:52.893Z,171.5050506591797,-44.164947509765625,1.6559854961882732,9.273659706115723,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,3,0.32169368863105774,140.28998565673828,0.5241630145921913,0.25992205850720246
2024p527465,earthquake,2024-07-14T03:53:47.953Z,2024-07-14T07:29:29.552Z,171.5233612060547,-43.45820999145508,1.5262572175653417,5.598870277404785,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,2,0.08024588972330093,70.54296875,0.2736114476653802,0.38594566613045556
2024p527433,earthquake,2024-07-14T03:36:39.915Z,2024-07-18T21:25:17.937Z,173.76248168945312,-42.98167419433594,3.0676335432948316,29.03304100036621,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,8,0.39578747749328613,171.66697311401367,0.6475532480802901,0.15237330415882344
2024p525737,earthquake,2024-07-13T12:32:54.567Z,2024-07-13T13:53:44.048Z,171.07371520996094,-43.69804000854492,1.5266708994061757,7.398892402648926,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,3,0.021944351494312286,58.49722290039062,0.5963291119024385,0.15551514553762924
2024p524777,earthquake,2024-07-13T04:01:12.287Z,2024-07-13T04:10:39.911Z,171.96592712402344,-43.157535552978516,2.132673424171566,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,5,0.17640675604343414,72.60078430175781,0.3162540911863041,0.2808431781756454
2024p523918,earthquake,2024-07-12T20:24:00.624Z,2024-07-12T20:35:27.611Z,173.54212951660156,-42.162193298339844,2.236168314452082,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,13,3,0.1569386124610901,95.39057159423828,0.42916048463222933,0.34585273474626743
2024p523123,earthquake,2024-07-12T13:20:11.760Z,2024-07-12T17:06:34.255Z,172.81939697265625,-43.45753860473633,2.0353573004409906,5.966643333435059,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,3,0.08090013265609741,119.62674140930176,0.283237447482347,0.295339692432356
2024p522959,earthquake,2024-07-12T11:52:38.021Z,2024-07-12T15:23:16.109Z,171.06454467773438,-43.694637298583984,2.273066681574367,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,24,17,6,0.021413611248135567,57.4739990234375,0.5845416895050692,0.12653010152402322
2024p522389,earthquake,2024-07-12T06:49:15.585Z,2024-07-12T06:59:51.399Z,171.47654724121094,-44.167625427246094,2.357549511975166,17.842670440673828,MLv,,LOCSAT,confirmed,manual,iasp91,20,15,8,0.2999831736087799,139.30274200439453,0.5275582618438883,0.14170037206488373
2024p519280,earthquake,2024-07-11T03:12:32.938Z,2024-07-11T09:15:55.854Z,172.34764099121094,-42.721412658691406,2.0243008324791116,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,14,4,0.08252128213644028,67.93386840820312,0.38421302688049785,0.17326703763207713
2024p518313,earthquake,2024-07-10T18:37:30.716Z,2024-07-10T19:06:44.049Z,172.85523986816406,-42.79642868041992,2.5531816353638987,29.4794864654541,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,16,0.05356403812766075,49.07999420166016,0.4404407478025365,0.22492498499156924
2024p517633,earthquake,2024-07-10T12:35:08.949Z,2024-07-10T13:00:28.275Z,172.0782470703125,-42.944698333740234,2.3753546917852817,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,24,6,0.21597616374492645,72.03014898300171,0.4157255462915043,0.18500557045858096
2024p515985,earthquake,2024-07-09T21:57:20.119Z,2024-07-15T00:01:31.897Z,173.4315643310547,-42.327938079833984,3.069932287165958,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,28,0.11864487826824188,76.79071044921875,0.4488449256892517,0.20793287912730765
2024p515698,earthquake,2024-07-09T19:24:03.717Z,2024-07-09T22:28:20.142Z,172.0012969970703,-43.15980529785156,1.4091915333171137,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,2,0.16821111738681793,64.84162902832031,0.4477176525620436,0.1992252444776028
2024p515422,earthquake,2024-07-09T16:56:57.156Z,2024-07-09T17:04:10.005Z,171.16647338867188,-43.54183578491211,1.2033803075751355,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,4,0.19109129905700684,106.26446533203125,0.30728031271557177,0.3827439613423556
2024p514269,earthquake,2024-07-09T06:42:54.032Z,2024-07-09T07:47:03.003Z,171.97113037109375,-43.1831169128418,1.716571992805009,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,17,2,0.15092387795448303,69.19412994384766,0.3094204559905422,0.2541721664210882
2024p512949,earthquake,2024-07-08T18:59:16.240Z,2024-07-08T19:20:18.379Z,172.8439178466797,-43.478271484375,2.2706232217158173,7.163779735565186,MLv,,LOCSAT,confirmed,manual,iasp91,39,33,7,0.08675701171159744,118.938627243042,0.3463663988187737,0.12897135667177462
2024p511728,earthquake,2024-07-08T08:08:55.241Z,2024-07-08T09:31:50.074Z,172.75933837890625,-42.2781867980957,2.4653965047637203,39.261512756347656,MLv,,LOCSAT,confirmed,manual,iasp91,33,21,1,0.0672110915184021,43.87519073486328,0.7336084146171016,0
2024p510198,earthquake,2024-07-07T18:33:39.399Z,2024-07-09T04:29:44.046Z,171.4751739501953,-43.423763275146484,2.200465260949043,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,3,0.1272229254245758,76.32199096679688,0.3072216927650854,0.06739406001403528
2024p507983,earthquake,2024-07-06T22:53:27.247Z,2024-07-07T00:29:13.412Z,172.20462036132812,-43.19844436645508,1.6616988878861572,4.285834789276123,MLv,,LOCSAT,confirmed,manual,iasp91,24,17,2,0.1143903136253357,56.63946390151978,0.25975955092214964,0.26074025124708516
2024p505594,earthquake,2024-07-06T01:40:54.359Z,2024-07-06T18:49:58.791Z,172.9722442626953,-42.041534423828125,2.459048114747201,59.64232635498047,MLv,,LOCSAT,confirmed,manual,iasp91,29,19,7,0.21735604107379913,56.13250732421875,0.3925685648645563,0.25758786644773657
2024p505417,earthquake,2024-07-06T00:06:35.340Z,2024-07-06T01:56:47.251Z,171.27499389648438,-43.5257453918457,1.4957179600552817,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,2,0.21311260759830475,53.83248901367188,0.2808803676555121,0.09444574298575052
2024p504332,earthquake,2024-07-05T14:28:25.654Z,2024-07-09T00:41:52.568Z,173.01792907714844,-43.0665397644043,2.671162617448759,6.593382358551025,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,10,0.09989045560359955,140.55957412719727,0.5031722309067349,0.24568493265364064
2024p500856,earthquake,2024-07-04T07:36:22.092Z,2024-07-08T21:13:03.991Z,172.78001403808594,-42.6663703918457,3.1248404749544707,32.970916748046875,MLv,,LOCSAT,confirmed,manual,iasp91,33,21,24,0.03787833824753761,54.37891972064972,0.6647346593959806,0.16525392914765694
2024p500697,earthquake,2024-07-04T06:11:23.915Z,2024-07-04T06:26:26.436Z,172.82154846191406,-43.47773361206055,2.281196526486144,5.196261405944824,MLv,,LOCSAT,confirmed,manual,iasp91,23,14,2,0.0718160942196846,127.86213111877441,0.37505228874540464,0.3269132939886643
2024p499343,earthquake,2024-07-03T18:10:17.030Z,2024-07-08T22:08:22.491Z,173.8668212890625,-43.144893646240234,2.9069777299407513,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,5,0.5462934970855713,189.81354904174805,0.6250389977805609,0.24243380140539503
2024p498673,earthquake,2024-07-03T12:13:20.763Z,2024-07-03T13:09:00.034Z,173.88340759277344,-42.28232955932617,2.402673642612494,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,5,0.14664515852928162,166.5627670288086,0.7245215510491555,0.21076999721890852
2024p498374,earthquake,2024-07-03T09:34:00.776Z,2024-07-03T09:56:35.620Z,173.94879150390625,-42.27935028076172,2.1573289965186113,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,4,0.1672176718711853,177.5776138305664,0.760523770179109,0.1955555868954795
2024p498373,earthquake,2024-07-03T09:33:36.105Z,2024-07-03T10:06:20.692Z,173.93495178222656,-42.29657745361328,1.8636458870202697,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,2,0.17595893144607544,173.29530334472656,0.8727090613909715,0.18310895993713855
2024p497058,earthquake,2024-07-02T21:53:01.515Z,2024-07-08T01:29:07.258Z,172.84083557128906,-42.673500061035156,2.8631369432175036,34.79912567138672,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,5,0.040726445615291595,83.0743408203125,0.6132794496479995,0.21126964999840556
2024p490485,earthquake,2024-06-30T11:30:29.104Z,2024-06-30T12:09:36.245Z,173.3376617,-43.88863373,2.177261791,19.1044445,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,2,0.2605576515,267.1262302,0.3153405151,0.2429472715
2024p489106,earthquake,2024-06-29T23:15:49.416Z,2024-06-30T00:04:49.319Z,171.6650696,-43.13531113,1.868973423,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,4,0.1007145122,72.73138428,0.5187975009,0.3413599075
2024p488157,earthquake,2024-06-29T14:50:34.332Z,2024-06-29T16:04:14.819Z,172.4347382,-43.58824921,2.09354036,4.469173908,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,1,0.03924848884,94.73176575,0.2463447632,0
2024p487993,earthquake,2024-06-29T13:23:11.535Z,2024-06-29T15:38:19.769Z,172.1435547,-42.91794205,1.986929701,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,5,0.1653534919,104.2306442,0.3205924892,0.1625659261
2024p487938,earthquake,2024-06-29T12:53:27.568Z,2024-06-29T13:00:41.818Z,172.4349213,-43.60616302,2.459190583,4.917833328,MLv,,LOCSAT,confirmed,manual,iasp91,34,26,7,0.04132122919,85.27024078,0.2569069075,0.1941130786
2024p487298,earthquake,2024-06-29T07:12:25.225Z,2024-06-29T09:07:04.428Z,171.4129028,-43.48368454,1.307323928,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,1,0.1225346103,81.04563904,0.3330243013,0
2024p485216,earthquake,2024-06-28T12:43:11.723Z,2024-06-28T12:56:00.809Z,172.844223,-42.37473297,2.008039549,34.31047058,MLv,,LOCSAT,confirmed,manual,iasp91,22,14,3,0.2894660234,57.89862061,0.6118928957,0.1997795474
2024p481924,earthquake,2024-06-27T07:29:37.079Z,2024-06-27T07:44:08.674Z,173.5827484,-42.18167496,1.805730566,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,5,0.1768998504,85.24155426,0.3384176918,0.08912327333
2024p479921,earthquake,2024-06-26T13:42:09.864Z,2024-06-26T13:46:38.624Z,172.8716583,-42.84138107,2.203781672,5.81561327,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,5,0.0963902846,51.70641327,0.453942677,0.2142612006
2024p477190,earthquake,2024-06-25T13:27:11.032Z,2024-06-25T14:12:58.139Z,172.7741547,-43.46326065,2.085132021,7.026612759,MLv,,LOCSAT,confirmed,manual,iasp91,34,24,6,0.05365691707,157.6318207,0.2523339638,0.09852561631
2024p476707,earthquake,2024-06-25T09:09:39.763Z,2024-06-25T09:52:36.696Z,173.561264,-42.24840164,1.496686454,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,13,2,0.1682851017,91.92797852,0.4462633141,0.2587231002
2024p475024,earthquake,2024-06-24T18:13:13.491Z,2024-06-24T19:52:44.760Z,172.7826233,-42.76382065,1.886087897,23.97773552,MLv,,LOCSAT,confirmed,manual,iasp91,22,12,5,0.06394062191,79.38921738,0.3956116143,0.2417968768
2024p474572,earthquake,2024-06-24T14:12:14.756Z,2024-06-24T15:34:15.103Z,172.4448242,-43.6019783,2.570358617,3.244777679,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,7,0.04720145091,102.7453003,0.1944104849,0.2335782973
2024p473685,earthquake,2024-06-24T06:19:52.054Z,2024-06-24T06:27:21.982Z,172.827652,-43.46098328,2.969658989,7.87798357,MLv,,LOCSAT,confirmed,manual,iasp91,35,30,14,0.08379424363,130.2270241,0.1660147224,0.1257849519
2024p470334,earthquake,2024-06-23T00:33:58.151Z,2024-06-23T00:54:19.361Z,173.3100433,-42.41169357,2.59844622,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,7,0.1695849895,90.63103485,0.351040707,0.2981198545
2024p467745,earthquake,2024-06-22T01:34:37.277Z,2024-06-22T01:49:08.790Z,174.889679,-42.67602539,2.162601147,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,4,0.9565765858,203.9327431,0.6557908373,0.3633712012
2024p465049,earthquake,2024-06-21T01:38:20.612Z,2024-06-21T01:57:08.481Z,169.9762115,-44.46175003,1.875798928,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,6,0.1675136387,70.51908875,0.5398236255,0.2131930999
2024p464923,earthquake,2024-06-21T00:31:04.039Z,2024-06-21T00:36:45.389Z,173.0363159,-42.73136902,2.606758471,29.70030785,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,6,0.1125751808,65.28505325,0.4434197679,0.2320867804
2024p464560,earthquake,2024-06-20T21:17:48.825Z,2024-06-20T21:25:01.078Z,172.6579895,-43.49244308,1.744766285,6.196681499,MLv,,LOCSAT,confirmed,manual,iasp91,18,15,3,0.01347490121,94.54946327,0.293972984,0.3087629415
2024p458315,earthquake,2024-06-18T13:50:00.709Z,2024-06-18T14:31:30.889Z,173.4591675,-42.38579178,2.246296137,4.726238251,MLv,,LOCSAT,confirmed,manual,iasp91,26,16,3,0.06636457145,80.52944946,0.3220138974,0.2824579533
2024p457897,earthquake,2024-06-18T10:07:51.561Z,2024-06-18T23:51:37.290Z,171.2914276,-43.53501129,1.280586506,4.881259918,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,2,0.201090768,110.7576447,0.3012956407,0.04268198661
2024p456881,earthquake,2024-06-18T01:06:28.070Z,2024-06-18T06:15:35.027Z,172.660965,-43.60282135,1.921019836,3.921246529,MLv,operator assigned,FixedHypocenter,confirmed,manual,iasp91,34,24,2,0.01220413964,39.71601209,0.5671421206,0.0875965232
2024p452825,earthquake,2024-06-16T13:05:20.918Z,2024-06-16T17:03:23.089Z,172.5932007,-43.61896515,1.716556896,4.367813587,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,4,0.03293127194,82.50828552,0.129352732,0.1279679809
2024p452372,earthquake,2024-06-16T09:04:13.875Z,2024-06-16T09:20:38.876Z,172.5093384,-43.59236908,2.142906942,4.413088322,MLv,,LOCSAT,confirmed,manual,iasp91,24,21,5,0.06898095459,96.61479187,0.1715622556,0.2336746134
2024p451358,earthquake,2024-06-16T00:03:47.119Z,2024-06-16T01:12:30.309Z,172.5035858,-43.59737778,2.641522778,5.028405666,MLv,,LOCSAT,confirmed,manual,iasp91,36,24,7,0.04833105952,99.1764679,0.2787653101,0.1458542077
2024p451019,earthquake,2024-06-15T21:03:18.146Z,2024-06-15T22:02:19.359Z,171.0543213,-43.68619156,1.902055934,3.98890686,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,3,0.02840832621,117.5532227,0.2472863644,0.1351091618
2024p450622,earthquake,2024-06-15T17:31:43.897Z,2024-06-15T18:12:45.656Z,173.5148315,-42.14504623,1.905238354,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,17,2,0.1355447173,66.21080017,0.4730271785,0.07159327225
2024p450168,earthquake,2024-06-15T13:30:00.003Z,2024-06-15T14:28:46.645Z,172.5111694,-43.59790039,1.979018548,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,35,27,5,0.07283733785,98.17849731,0.2451112461,0.3176806059
2024p449342,earthquake,2024-06-15T06:09:28.640Z,2024-06-15T06:17:32.384Z,172.503952,-43.59207153,3.005978903,3.78751564,MLv,,LOCSAT,confirmed,manual,iasp91,25,24,12,0.04764364287,83.63308716,0.1793891344,0.09354441417
2024p449297,earthquake,2024-06-15T05:45:37.662Z,2024-06-15T06:04:47.255Z,172.5021515,-43.5942421,3.547247704,4.440052032,MLv,,LOCSAT,confirmed,manual,iasp91,36,25,18,0.04905133322,81.55368042,0.2919452508,0.1084329377
2024p449162,earthquake,2024-06-15T04:33:43.305Z,2024-06-15T05:17:34.551Z,172.512558,-43.59321213,1.270556812,4.153892994,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,2,0.0683509931,94.41522217,0.2652702616,0.5123576202
2024p448585,earthquake,2024-06-14T23:26:27.356Z,2024-06-14T23:39:01.375Z,172.5091095,-43.58726501,1.922515094,4.02324295,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,5,0.06499707699,95.00753784,0.1784025899,0.3096641475
2024p448463,earthquake,2024-06-14T22:21:29.142Z,2024-06-14T22:30:45.371Z,172.4987335,-43.60010529,3.39221049,4.106812477,MLv,,LOCSAT,confirmed,manual,iasp91,28,17,14,0.05223729089,100.8294983,0.2566043579,0.1748646814
2024p446367,earthquake,2024-06-14T03:44:31.501Z,2024-06-14T09:57:05.595Z,171.9106598,-42.91904068,1.54482958,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,19,2,0.2536179125,56.75927734,0.5162655317,0.2779004028
2024p445159,earthquake,2024-06-13T17:00:59.245Z,2024-06-13T17:13:51.916Z,171.7285461,-43.53184128,1.041335725,11.30321503,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,1,0.05501240119,89.27697754,0.3130150147,0
2024p444737,earthquake,2024-06-13T13:15:46.899Z,2024-06-27T02:31:41.960Z,172.2963867,-43.59793854,1.516505579,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,3,0.07867473364,103.8896103,0.3620459694,0
2024p440417,earthquake,2024-06-11T22:54:33.406Z,2024-06-12T00:27:30.034Z,172.8253479,-43.46854019,2.468201859,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,9,0.1048357114,129.2683163,0.2313634225,0.1987283329
2024p437487,earthquake,2024-06-10T20:53:20.447Z,2024-06-10T21:10:08.383Z,171.9680481,-43.35046387,1.95895913,3.506105185,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,2,0.05683349445,53.16501236,0.2669695422,0.1756374302
2024p436122,earthquake,2024-06-10T08:46:04.375Z,2024-06-10T09:07:57.624Z,172.7151031,-43.50749969,2.164767871,4.324806213,MLv,,LOCSAT,confirmed,manual,iasp91,27,22,3,0.0118896598,64.11015129,0.3496514506,0.1464015136
2024p431337,earthquake,2024-06-08T14:16:45.688Z,2024-06-08T14:34:12.230Z,173.4969177,-42.23752594,1.551338376,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,2,0.1810457408,75.26024628,0.3781680743,0.1492988168
2024p427819,earthquake,2024-06-07T07:02:15.994Z,2024-06-07T09:05:30.095Z,173.5117035,-42.2403183,1.987409435,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,20,2,0.1767098755,78.64872742,0.4031324481,0.003766106743
2024p426787,earthquake,2024-06-06T21:52:11.549Z,2024-06-07T00:41:27.470Z,173.5835266,-42.1532402,1.840535481,9.651482582,MLv,,LOCSAT,confirmed,manual,iasp91,15,9,1,0.1603281349,119.1026688,0.3590683225,0
2024p425459,earthquake,2024-06-06T10:04:34.123Z,2024-06-06T12:53:05.345Z,171.6094666,-43.54501343,1.648572218,3.902543306,MLv,,LOCSAT,confirmed,manual,iasp91,20,15,5,0.03305706009,86.47025681,0.2706819316,0.2431523301
2024p423472,earthquake,2024-06-05T16:25:58.541Z,2024-06-05T16:33:43.061Z,170.2150726,-44.48266602,2.46805277,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,21,6,0.09955203533,71.23946381,0.5145941547,0.1006312094
2024p423405,earthquake,2024-06-05T15:50:14.306Z,2024-06-05T16:40:57.544Z,172.8001862,-43.65227127,2.142529587,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,5,0.05734089389,79.7744751,0.5040473819,0.290314992
