publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p783400,earthquake,2024-10-16T20:36:01.433Z,2024-10-16T23:27:14.776Z,175.7398223876953,-39.30704879760742,0.23892195708491207,77.22050476074219,MLv,,LOCSAT,confirmed,manual,iasp91,13,11,5,0.07723625004291534,155.2532196044922,0.38310693888553365,0.2510073981319992
2024p783271,earthquake,2024-10-16T19:27:07.617Z,2024-10-16T19:34:46.125Z,176.609619140625,-37.34518814086914,2.424700257175467,190.43914794921875,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,7,0.929647147655487,140.2034683227539,0.6737064752375084,0.17739481629301732
2024p782996,earthquake,2024-10-16T17:00:16.531Z,2024-10-16T17:03:52.361Z,176.12156677246094,-38.109291076660156,1.8509867254968637,134.4208526611328,MLv,,LOCSAT,preliminary,manual,iasp91,18,12,6,0.6187647581100464,153.74532318115234,0.5049354598841137,0.23809933894473104
2024p782703,earthquake,2024-10-16T14:24:46.607Z,2024-10-16T15:04:03.785Z,176.0666046142578,-38.58994674682617,1.33095958029001,10.390279769897461,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.04746725037693977,102.76652526855469,0.2389692665305961,0.26802334905106895
2024p782645,earthquake,2024-10-16T13:53:32.903Z,2024-10-16T14:21:23.883Z,176.6746063232422,-37.363033294677734,1.859044750802393,169.72581481933594,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,2,0.9591135382652283,150.5419921875,0.23885124956637233,0.130392386583769
2024p782262,earthquake,2024-10-16T10:29:33.396Z,2024-10-16T12:14:25.743Z,175.92149353027344,-38.30892562866211,2.02559711011411,168.6207275390625,MLv,,LOCSAT,confirmed,manual,iasp91,19,11,11,0.30234789848327637,106.6205062866211,0.4418099623930573,0.42233132815540947
2024p782159,earthquake,2024-10-16T09:34:47.597Z,2024-10-16T11:49:50.584Z,175.64971923828125,-38.61345291137695,1.999958666633244,116.24840545654297,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,19,0.29686617851257324,90.54114532470703,0.4859893001738682,0.2505465933662368
2024p782034,earthquake,2024-10-16T08:28:09.551Z,2024-10-16T09:04:47.559Z,175.90878295898438,-38.77949523925781,1.8644362695924042,104.25834655761719,MLv,,LOCSAT,confirmed,manual,iasp91,28,25,11,0.4009794294834137,73.00962448120117,0.7059875948739985,0.2945727748114202
2024p781939,earthquake,2024-10-16T07:37:40.556Z,2024-10-16T08:55:59.537Z,176.43983459472656,-37.98959732055664,1.8375497664899725,151.01222229003906,MLv,,LOCSAT,confirmed,manual,iasp91,26,15,2,0.5519304871559143,119.283935546875,0.4419309164349445,0.20247839152682123
2024p781826,earthquake,2024-10-16T06:37:43.423Z,2024-10-16T06:57:09.707Z,175.71173095703125,-39.04542541503906,0.8361357636851463,3.145296812057495,MLv,,LOCSAT,confirmed,manual,iasp91,9,6,1,0.0598449632525444,191.14781188964844,0.27380781257559167,0
2024p781688,earthquake,2024-10-16T05:23:37.207Z,2024-10-16T05:46:58.350Z,176.6720733642578,-37.960140228271484,1.808030435557296,132.76803588867188,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,2,0.4571714997291565,113.36341857910156,0.39742017486749553,0.01612357203961552
2024p781566,not locatable,2024-10-16T04:18:49.523Z,2024-10-16T04:34:41.633Z,175.70228576660156,-39.282684326171875,0.3461752582609196,25.584001541137695,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,4,0.04024939239025116,124.02669739723206,0.525337936837653,0.1983056935480478
2024p781553,earthquake,2024-10-16T04:12:35.922Z,2024-10-16T04:59:54.303Z,175.7518768310547,-38.5904541015625,1.3546863252670547,150.64697265625,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,2,0.31005582213401794,95.98828125,0.4074396428185263,0.18989605150119385
