publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p736694,earthquake,2024-09-29T13:50:34.777Z,2024-09-29T14:57:48.497Z,177.61761474609375,-38.76768493652344,1.2423263213718245,28.62549591064453,MLv,,LOCSAT,confirmed,manual,iasp91,24,13,5,0.1288646161556244,65.40057373046875,0.3133111306583694,0.16100087243387112
2024p736682,earthquake,2024-09-29T13:44:12.869Z,2024-09-29T15:04:47.640Z,178.36920166015625,-37.81850051879883,2.102673181949907,10.423502922058105,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,7,0.036196790635585785,99.85758972167969,0.7090501585095835,0.25967220980321803
2024p736546,earthquake,2024-09-29T12:32:10.141Z,2024-10-04T02:31:07.636Z,179.06581115722656,-37.79423522949219,3.510587973104391,23.380353927612305,MLv,,LOCSAT,confirmed,manual,iasp91,33,26,42,0.4236527681350708,211.3182830810547,0.5129932858019582,0.21324138935203885
2024p736289,earthquake,2024-09-29T10:15:13.875Z,2024-10-04T01:54:19.588Z,178.3787384033203,-37.813316345214844,2.819343728085502,15.318227767944336,MLv,,LOCSAT,confirmed,manual,iasp91,32,21,19,0.02921639382839203,84.8520278930664,0.9642320479912316,0.1301951346170937
2024p736177,earthquake,2024-09-29T09:15:08.025Z,2024-09-29T10:16:32.243Z,178.37266540527344,-37.847267150878906,2.055365016637614,12.09364891052246,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,6,0.04369371011853218,141.57617950439453,0.4167137574393125,0.3194466000675645
2024p736161,earthquake,2024-09-29T09:07:00.575Z,2024-10-04T02:06:07.527Z,178.39585876464844,-37.830718994140625,2.837688461372812,14.233783721923828,MLv,,LOCSAT,confirmed,manual,iasp91,25,16,21,0.019025178626179695,140.33809661865234,0.7929923852097418,0.11183074285143924
2024p735820,earthquake,2024-09-29T06:05:26.027Z,2024-09-29T08:25:25.545Z,177.90211486816406,-38.56832504272461,1.7395109787306022,15.36725616455078,MLv,,LOCSAT,confirmed,manual,iasp91,23,15,6,0.05926485732197762,108.74507141113281,0.5497095943258826,0.19653610280679296
2024p735819,earthquake,2024-09-29T06:04:24.770Z,2024-09-29T06:10:45.483Z,177.87449645996094,-38.57030487060547,1.515087926080023,18.901723861694336,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,5,0.06647171080112457,98.37824821472168,0.5472773891586216,0.1556702979698114
2024p735281,earthquake,2024-09-29T01:18:12.115Z,2024-09-29T01:56:58.240Z,178.3696746826172,-37.84457778930664,1.727981491467413,10.981795310974121,MLv,,LOCSAT,confirmed,manual,iasp91,14,9,4,0.04392481595277786,136.65150833129883,0.4256727272421125,0.2813519566687019
2024p734412,not locatable,2024-09-28T17:34:52.941Z,2024-09-28T17:40:58.979Z,178.0360755795193,-37.5992726863898,2.1573688297384725,68.21875,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.26500304002149067,255.1838393086973,1.1481280877807216,0
2024p734267,earthquake,2024-09-28T16:17:50.884Z,2024-09-28T16:30:02.567Z,177.9716033935547,-38.696136474609375,2.5836731376615094,27.440433502197266,MLv,,LOCSAT,confirmed,manual,iasp91,41,25,16,0.04918667301535606,112.74036407470703,0.5638698477026829,0.1905700377364374
2024p734035,earthquake,2024-09-28T14:14:17.445Z,2024-09-28T16:20:11.316Z,178.57020568847656,-38.4781608581543,2.118709346810882,26.93291664123535,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,6,0.2363218516111374,240.8316955566406,0.33508267365126443,0.14808097715833823
2024p733618,earthquake,2024-09-28T10:31:46.533Z,2024-09-28T13:33:43.349Z,178.32859802246094,-38.100650787353516,1.520979305335458,13.160364151000977,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,3,0.06338882446289062,180.28787994384766,0.43331064552069176,0.298342774196345
