publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p773351,earthquake,2024-10-13T03:21:19.190Z,2024-10-13T03:29:36.443Z,175.0196075439453,-38.933509826660156,2.539612643408964,208.78684997558594,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,5,0.8204630613327026,197.828670501709,0.8396131157962742,0.2430680905900804
2024p772472,earthquake,2024-10-12T19:34:18.508Z,2024-10-12T21:51:06.869Z,175.11749267578125,-39.142887115478516,1.5423501775314397,17.5397891998291,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,13,0.23019106686115265,92.11920166015625,0.2574698114356827,0.14351505374746415
2024p772458,earthquake,2024-10-12T19:26:16.294Z,2024-10-12T23:48:28.235Z,175.23348999023438,-38.76673126220703,1.8837297890934872,200.0167236328125,MLv,,LOCSAT,confirmed,manual,iasp91,34,25,1,0.44529053568840027,244.78441619873047,0.5090796375657308,0
2024p769269,earthquake,2024-10-11T15:06:48.143Z,2024-10-17T22:54:15.439Z,173.23809814453125,-40.00726318359375,3.049702931007126,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,23,18,0.7287395000457764,172.66067504882812,0.4840763490301017,0.20879784449169342
2024p768968,earthquake,2024-10-11T12:26:22.074Z,2024-10-11T15:45:18.263Z,174.39053344726562,-40.12076187133789,2.1563939722836065,60.34909057617188,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,7,0.5856592655181885,91.45710754394531,0.5246993808828814,0.09836611601299892
2024p768692,earthquake,2024-10-11T09:59:16.350Z,2024-10-11T15:06:03.450Z,175.12298583984375,-39.12028121948242,1.8760021860817016,17.79832649230957,MLv,,LOCSAT,confirmed,manual,iasp91,24,17,12,0.24209189414978027,79.57243347167969,0.3420058030324273,0.1865441680827701
2024p768670,earthquake,2024-10-11T09:47:37.198Z,2024-10-11T09:50:48.163Z,174.47984313964844,-39.34110641479492,1.5992153137847467,130.38531494140625,MLv,,LOCSAT,confirmed,manual,iasp91,10,8,3,0.26456916332244873,140.5152587890625,0.17243973997219778,0.25790257720394766
2024p768360,earthquake,2024-10-11T07:02:21.384Z,2024-10-11T07:22:06.781Z,174.66831970214844,-39.196495056152344,2.066728520948894,188.25587463378906,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,6,0.6895945072174072,223.25228881835938,0.3731335047589528,0.3222042008064068
2024p767402,earthquake,2024-10-10T22:32:04.937Z,2024-10-10T23:34:16.140Z,173.7439727783203,-40.15959930419922,2.1374954865911056,141.88780212402344,MLv,,LOCSAT,confirmed,manual,iasp91,27,17,2,0.6555856466293335,132.22148418426514,0.44939057458365256,0.1462413323179662
2024p767051,earthquake,2024-10-10T19:25:07.791Z,2024-10-17T00:36:54.600Z,174.80307006835938,-39.15165710449219,2.8547984381264326,199.81887817382812,MLv,,LOCSAT,confirmed,manual,iasp91,43,31,37,0.04413760080933571,63.2466151714325,0.6880302787455018,0.29829590213318724
